gene_short_name	locus	expression
SVOP	12:109458638-109459045	1.1589
SVOPL	7:138279029-138386097	0
SWAP70	11:9685623-9774538	3.8097
SWI5	9:131037657-131051269	4.98103
SWSAP1	19:11485360-11487627	0
SWT1	1:185126211-185260897	8.66392
SYAP1	X:16737754-16783459	1.17183
SYBU	8:110586206-110704020	3.69706
SYCE1	10:135367403-135382876	2.63754
SYCE1L	16:77233293-77247112	0
SYCE2	19:13009599-13030090	0
SYCE3	22:50989540-51001334	0
SYCN	19:39693470-39694906	6.43635
SYCP1	1:115397423-115537991	0
SYCP2	20:58438617-58508710	8.24102
SYCP2L	6:10748026-10979553	1.43274
SYCP3	12:102122425-102133250	1.49568
SYDE1	19:15218213-15225799	0.37728
SYDE2	1:85622555-85666729	0
SYF2	1:25549169-25558993	4.64006
SYF2P1	14:31010981-31011394	0
SYF2P2	9:35010699-35011282	5.03143
SYK	9:93564068-93660831	2.82636
SYMPK	19:46318667-46366548	0
SYN1	X:47431302-47479252	9.86261
SYN2	3:12045875-12232900	0.73426
SYN3	22:32908538-33454358	2.27301
SYNC	1:33145506-33169197	6.55819
SYNCRIP	6:86318052-86353510	5.18012
SYNDIG1	20:24449834-24647252	7.50072
SYNDIG1L	14:74872595-74892805	3.32328
SYNE1	6:152442818-152958936	9.36824
SYNE1-AS1	6:152701680-152702699	0
SYNE2	14:64319682-64693165	0
SYNE2	14:64331105-64340724	9.98307
SYNE3	14:95883830-95942173	0
SYNE4	19:36494208-36499695	7.89412
SYNGAP1	6:33387846-33421466	0
SYNGAP1	HSCHR6_MHC_SSTO:33527234-33560852	7.92015
SYNGR1	22:39745929-39781593	1.03449
SYNGR2	17:76164638-76169608	8.90307
SYNGR3	16:2039660-2044276	7.59925
SYNGR4	19:48867651-48879633	0.83781
SYNJ1	21:34001068-34100359	7.36599
SYNJ2	6:158402887-158520208	2.71465
SYNJ2BP	14:70838147-70883778	0
SYNJ2BP-COX16	14:70793068-70883701	0.81887
SYNJ2-IT1	6:158422138-158423415	4.53816
SYNM	15:99638419-99675798	7.71094
SYNPO2	4:119809995-119982402	5.48827
SYNPO2L	10:75404638-75423561	8.59506
SYNPO	5:149980641-150038782	1.45616
SYNPR	3:63213990-63602597	1.91417
SYNPR-AS1	3:63409271-63535727	9.47152
SYNRG	17:35874899-35969544	6.4574
SYP-AS1	HG1436_HG1432_PATCH:49058364-49061853	3.63856
SYP-AS1	X:49055424-49058913	7.78196
SYP	HG1436_HG1432_PATCH:49047214-49059658	0
SYPL1	7:105730948-105753022	6.50242
SYPL2	1:110009179-110024759	0
SYP	X:49044268-49056718	0
SYS1	20:43990576-44005438	6.68299
SYS1-DBNDD2	20:43991839-44039250	7.1754
SYT10	12:33527172-33592754	7.54028
SYT11	1:155829299-155854990	6.87711
SYT1	12:79257772-79845788	4.66773
SYT12	11:66774248-66818334	1.809
SYT13	11:45261851-45307870	1.11027
SYT14	1:210111537-210337636	0
SYT14L	4:68926311-68929015	5.88039
SYT15	10:46955443-46971400	5.4261
SYT15	HG1211_PATCH:47073664-47089621	0
SYT16	14:62453802-62568431	7.8708
SYT17	16:19179292-19279652	0
SYT2	1:202559723-202679545	1.15312
SYT3	19:51124563-51171651	7.61338
SYT4	18:40847842-40857615	0
SYT5	19:55682566-55691809	7.09028
SYT6	1:114631912-114696541	7.23032
SYT7	11:61282784-61348620	6.82914
SYT8	11:1848708-1858751	0.58152
SYT9	11:7260008-7490273	0.31723
SYTL1	1:27668512-27680421	7.61552
SYTL2	11:85405266-85522184	3.77152
SYTL3	6:159071045-159185908	7.20514
SYTL4	X:99929487-99987110	0
SYTL5	X:37865834-37988072	3.29606
SYVN1	11:64889251-64902004	4.41528
SZRD1	1:16679069-16724640	3.72861
SZT2	1:43855552-43918321	0
SZT2-AS1	1:43913446-43914315	2.38208
T	6:166571143-166582188	3.07292
TAAR1	6:132966122-132967142	3.90576
TAAR2	6:132938160-132945414	0.51937
TAAR3	6:132929363-132930441	6.72582
TAAR4P	6:132915536-132916575	3.81419
TAAR5	6:132909730-132910877	1.57171
TAAR6	6:132891460-132892498	0
TAAR7P	6:132880162-132880404	4.12946
TAAR8	6:132873831-132874860	0.10874
TAAR9	6:132859428-132860470	2.13456
TAB1	22:39795745-39833065	3.28574
TAB2	6:149539776-149732749	0.70485
TAB3-AS1	X:30852739-30853417	0
TAB3-AS2	X:30872437-30872824	3.66321
TAB3P1	Y:15265841-15274125	0
TAB3	X:30845558-30993201	0
TAC1	7:97361219-97369784	0
TAC3	12:57403783-57422667	0
TAC4	17:47915670-47925379	4.05753
TACC1	8:38585703-38710546	0
TACC1P1	10:37811938-37833629	6.08926
TACC2	10:123748688-124014060	0
TACC3	4:1723226-1746898	0
TACO1	17:61678230-61685725	0.63237
TACR1	2:75273589-75426826	2.3116
TACR2	10:71163658-71176623	0
TACR3	4:104507187-104640973	0.76054
TACSTD2	1:59041098-59043166	0
TADA1	1:166825746-166845564	9.39657
TADA2A	17:35766964-35839835	0
TADA2B	4:7043625-7059679	3.89212
TADA3	3:9821543-9834695	0
TAF10	11:6627525-6633898	5.25123
TAF11	6:34845554-34855866	8.24974
TAF12	1:28915834-28969597	9.31259
TAF13	1:109605107-109618624	0
TAF13P2	2:74578260-74578546	9.98501
TAF15	17:34136458-34191619	7.32915
TAF15	HG385_PATCH:34136473-34191634	0
TAF1A	1:222731243-222763275	1.28657
TAF1B	2:9983482-10074545	8.54223
TAF1C	16:84211457-84220669	1.31413
TAF1D	11:93463113-93517557	0.55492
TAF1L	9:32629451-32635667	0
TAF1	X:70586113-70752224	3.08994
TAF2	8:120743014-120845103	0
TAF3	10:7860466-8058590	1.38993
TAF4	20:60528524-60640866	7.98182
TAF4B	18:23805899-23971649	0
TAF5	10:105127723-105148822	5.30788
TAF5L	1:229728857-229761794	3.43986
TAF6	7:99704692-99717464	0
TAF6L	11:62538774-62554814	0.13874
TAF7	5:140698056-140700330	4.43302
TAF7L	X:100523240-100548059	0.98414
TAF8	6:42018250-42055199	5.90575
TAF9	5:68646810-68665840	5.46806
TAF9B	HG1426_PATCH:77390701-77400660	0
TAF9BP1	3:25796415-25797161	5.16193
TAF9BP2	10:116569133-116570929	0.91458
TAF9B	X:77385244-77395203	9.85378
TAF9	HSCHR5_1_CTG1:68646821-68665854	6.82061
TAF9P1	Y:19740392-19741282	5.32854
TAF9P2	Y:20438492-20439381	0
TAF9P3	19:30528191-30528318	0
TAGAP	6:159455499-159466184	0
TAGLN	11:117070036-117075498	1.43441
TAGLN2	1:159887896-159895522	0
TAGLN2P1	8:107709654-107710241	0
TAGLN3	3:111717510-111732734	0
TAL1	1:47681961-47697892	6.3633
TAL2	9:108424737-108425367	2.06157
TALDO1	11:747328-765024	5.12051
TAMM41	3:11831915-11888393	4.65352
TAMM41	HSCHR3_1_CTG1:11831915-11888393	7.60108
TANC1	2:159825145-160089170	6.54729
TANC2	17:61086916-61505060	0.64994
TANGO2	22:20004536-20053449	4.77684
TANGO6	16:68877506-69119083	0
TANK	2:161993418-162092732	4.12718
TAOK1	17:27717481-27878922	4.52584
TAOK2	16:29984961-30003582	0
TAOK3	12:118587605-118810750	0
TAP1	6:32812985-32821755	7.04811
TAP1	HSCHR6_MHC_APD:32796592-32805362	5.85261
TAP1	HSCHR6_MHC_COX:32735309-32744079	6.24708
TAP1	HSCHR6_MHC_DBB:32790966-32799736	8.06491
TAP1	HSCHR6_MHC_MANN:32966784-32975554	7.00332
TAP1	HSCHR6_MHC_MCF:32846465-32855235	0
TAP1	HSCHR6_MHC_QBL:32741695-32750465	0
TAP1	HSCHR6_MHC_SSTO:32902900-32911670	4.78483
TAP2	6:32781543-32806599	1.16738
TAP2	6:32789609-32806557	2.50514
TAP2	HSCHR6_MHC_APD:32773365-32790162	9.5172
TAP2	HSCHR6_MHC_COX:32711935-32728881	6.47915
TAP2	HSCHR6_MHC_DBB:32767738-32784536	0
TAP2	HSCHR6_MHC_MANN:32943408-32960357	2.89111
TAP2	HSCHR6_MHC_MCF:32823108-32840035	9.9357
TAP2	HSCHR6_MHC_QBL:32718319-32735268	2.94549
TAP2	HSCHR6_MHC_SSTO:32879674-32896470	0
TAPBP	6:33267470-33282164	3.58991
TAPBP	HSCHR6_MHC_COX:33189080-33203772	8.50242
TAPBP	HSCHR6_MHC_DBB:33245399-33260090	2.73347
TAPBP	HSCHR6_MHC_MCF:33437817-33452509	0
TAPBP	HSCHR6_MHC_QBL:33196313-33211013	4.86297
TAPBPL	12:6560855-6575683	4.84992
TAPSAR1	6:32811862-32814272	0.26718
TAPSAR1	HSCHR6_MHC_APD:32795469-32797879	0
TAPSAR1	HSCHR6_MHC_COX:32734186-32736596	7.80605
TAPSAR1	HSCHR6_MHC_DBB:32789843-32792253	8.79745
TAPSAR1	HSCHR6_MHC_MANN:32965661-32968071	0
TAPSAR1	HSCHR6_MHC_MCF:32845342-32847752	6.65192
TAPSAR1	HSCHR6_MHC_QBL:32740572-32742982	8.74054
TAPSAR1	HSCHR6_MHC_SSTO:32901777-32904187	0
TAPT1	4:16162127-16229033	2.26379
TAPT1-AS1	4:16228285-16321763	3.18006
TARBP1	1:234527058-234614849	2.25069
TARBP2	12:53894704-53900215	0
TARDBP	1:11072413-11085796	0
TARDBPP1	20:6181635-6182838	7.61564
TARDBPP2	13:60848909-60850140	0
TARM1	19:54573148-54584634	0
TARM1	HSCHR19LRC_COX1_CTG1:54573148-54584634	0
TARM1	HSCHR19LRC_COX2_CTG1:54573148-54584634	0
TARM1	HSCHR19LRC_LRC_I_CTG1:54573148-54584634	0
TARM1	HSCHR19LRC_LRC_J_CTG1:54573148-54584634	3.30643
TARM1	HSCHR19LRC_LRC_S_CTG1:54573148-54584634	4.53289
TARM1	HSCHR19LRC_LRC_T_CTG1:54573148-54584634	4.4449
TARM1	HSCHR19LRC_PGF1_CTG1:54573148-54584634	1.03475
TARM1	HSCHR19LRC_PGF2_CTG1:54573148-54584634	5.9365
TARS2	1:150459886-150480078	0.19132
TARS2P1	4:136486271-136488312	0.98417
TARS	5:33440801-33469644	5.95106
TARSL2	15:102193800-102264807	0.56316
TAS1R1	1:6615240-6639817	6.25964
TAS1R2	1:19166092-19186176	0
TAS1R3	1:1266693-1270686	7.20775
TAS2R10	12:10977915-10978957	0
TAS2R10	HG1133_PATCH:10977915-10978957	4.79583
TAS2R10	HSCHR12_2_CTG2:10977915-10978957	0
TAS2R12	12:11047541-11048481	4.24939
TAS2R12	HG1133_PATCH:11047541-11048481	6.5373
TAS2R12	HSCHR12_2_CTG2:11047541-11048481	9.83579
TAS2R13	12:11060524-11062161	2.7624
TAS2R13	HG1133_PATCH:11060524-11062161	0
TAS2R13	HSCHR12_2_CTG2:11060524-11062161	3.77608
TAS2R14	12:11090004-11324172	5.94902
TAS2R14	HG1133_PATCH:11090004-11320458	6.83155
TAS2R14	HSCHR12_2_CTG2:11090004-11356120	6.91628
TAS2R15	12:11117023-11117951	4.75744
TAS2R1	5:9629108-9712490	0
TAS2R15	HG1133_PATCH:11117023-11117951	0
TAS2R15	HSCHR12_2_CTG2:11117023-11117951	6.17013
TAS2R16	7:122634758-122635754	0
TAS2R18	12:11311383-11312293	8.53336
TAS2R18	HG1133_PATCH:11307669-11308579	0
TAS2R18	HSCHR12_2_CTG2:11343331-11344241	0
TAS2R19	12:11174217-11175219	9.25013
TAS2R19	HG1133_PATCH:11174216-11175218	9.80876
TAS2R19	HSCHR12_2_CTG2:11174217-11175219	8.46953
TAS2R20	12:11149093-11150474	0.41492
TAS2R20	HG1133_PATCH:11149093-11150474	1.84732
TAS2R20	HSCHR12_2_CTG2:11149093-11150474	0
TAS2R2P	7:12530720-12531630	5.31226
TAS2R30	12:11285556-11287243	0.85954
TAS2R30	HG1133_PATCH:11281894-11283582	5.81232
TAS2R30	HSCHR12_2_CTG2:11317504-11319191	0
TAS2R31	12:11182985-11184006	0
TAS2R31	HG1133_PATCH:11183295-11184316	0
TAS2R31	HSCHR12_2_CTG2:11182985-11184006	4.47895
TAS2R3	7:141463896-141464997	2.10171
TAS2R38	7:141672430-141673573	3.3817
TAS2R38	HG7_PATCH:141672430-141673573	2.79992
TAS2R39	7:142880511-142881528	6.85311
TAS2R40	7:142919129-142920162	1.55874
TAS2R41	7:143174965-143175889	0
TAS2R42	12:11338598-11339543	2.83122
TAS2R43	12:11243885-11244912	7.63864
TAS2R43	HSCHR12_2_CTG2:11243906-11244933	7.61605
TAS2R46	12:11213963-11214893	5.20085
TAS2R46	HG1133_PATCH:11216133-11217063	1.81943
TAS2R46	HSCHR12_2_CTG2:11213963-11214893	7.74497
TAS2R4	7:141478241-141479235	0
TAS2R50	12:11138511-11139511	3.88155
TAS2R50	HG1133_PATCH:11138511-11139511	0
TAS2R50	HSCHR12_2_CTG2:11138511-11139511	0
TAS2R5	7:141490016-141491166	1.53297
TAS2R60	7:143140545-143141502	8.6531
TAS2R62P	7:143134126-143135066	0.56908
TAS2R63P	12:11200930-11201855	3.63782
TAS2R63P	HG1133_PATCH:11201236-11202161	0
TAS2R63P	HSCHR12_2_CTG2:11200930-11201855	7.15685
TAS2R64P	12:11229367-11231770	4.71097
TAS2R64P	HSCHR12_2_CTG2:11229367-11231770	0
TAS2R6	7:141487614-141488440	0
TAS2R67P	12:11332271-11333061	0
TAS2R7	12:10954130-10955226	0
TAS2R7	HG1133_PATCH:10954130-10955226	3.26766
TAS2R7	HSCHR12_2_CTG2:10954130-10955226	3.05439
TAS2R8	12:10958649-10959892	1.11623
TAS2R8	HG1133_PATCH:10958649-10959892	0
TAS2R8	HSCHR12_2_CTG2:10958649-10959892	0
TAS2R9	12:10961692-10962767	0
TAS2R9	HG1133_PATCH:10961735-10962767	0
TAS2R9	HSCHR12_2_CTG2:10961735-10962767	0
TASP1	20:13246708-13619587	0
TAT	16:71599562-71611033	0.19634
TATDN1	8:125500725-125551699	3.63269
TATDN1P1	10:64981914-64982805	0
TATDN2	3:10289706-10322902	3.08672
TATDN2P1	X:44143161-44145492	5.00578
TATDN2P2	6:159030737-159042668	3.55936
TATDN2P3	13:23817658-23821323	2.1199
TATDN3	1:212965169-212989968	5.95936
TAX1BP1	7:27778949-27884183	0
TAX1BP3	17:3566195-3571976	8.26252
TAZ	HG1497_PATCH:153580023-153590188	2.08423
TAZ	X:153639853-153650065	5.48158
TBATA	10:72530994-72545157	0.55858
TBC1D10A	22:30687978-30723035	1.19926
TBC1D10B	16:30368422-30381585	5.97224
TBC1D10C	11:67171385-67177560	0.36289
TBC1D12	10:96162260-96295687	4.89574
TBC1D13	9:131549482-131572711	0
TBC1D1	4:37892707-38140796	9.95364
TBC1D14	4:6910968-7034845	7.12862
TBC1D15	12:72233486-72320629	6.69186
TBC1D16	17:77906141-78009647	4.81804
TBC1D17	19:50380681-50392005	2.08463
TBC1D19	4:26578058-26756973	3.97981
TBC1D20	20:416123-443197	4.35604
TBC1D21	15:74165948-74181555	5.97324
TBC1D22A	22:47158517-47571336	3.32146
TBC1D22B	6:37225547-37300746	7.16948
TBC1D23	3:99979843-100044095	9.46657
TBC1D24	16:2525146-2555735	8.88802
TBC1D25	HG1436_HG1432_PATCH:48398855-48422008	0.8847
TBC1D25	X:48397844-48420997	0
TBC1D26	17:15635560-15649476	0
TBC1D27	17:16826228-16838153	0
TBC1D28	17:18538318-18565263	0.18347
TBC1D2	9:100961310-101017915	0.5077
TBC1D29	17:28884129-28890511	1.40382
TBC1D2B	15:78276377-78370066	5.04808
TBC1D30	12:65174588-65274812	5.54914
TBC1D3	17:36337710-36348666	4.17792
TBC1D31	8:124054207-124164393	9.24802
TBC1D32	6:121400639-121655891	0
TBC1D3B	17:34493060-34503996	3.14669
TBC1D3B	HG75_PATCH:34493131-34503984	4.71084
TBC1D3C	17:34580901-34757050	6.82667
TBC1D3F	17:36283970-36294915	0
TBC1D3G	17:34745935-34808104	0.0661
TBC1D3G	HG75_PATCH:34651202-34662129	6.92042
TBC1D3H	17:34581085-34808061	0
TBC1D3	HG75_PATCH:34581014-34591935	0.46563
TBC1D3P1	17:58085797-58094859	0.16275
TBC1D3P1-DHX40P1	17:58039723-58096413	4.54658
TBC1D3P2	17:60342065-60353016	0
TBC1D3P3	17:20446793-20454276	0
TBC1D3P4	17:18296793-18304275	8.41084
TBC1D3P5	17:25744715-25758649	7.43429
TBC1D3P6	1:16316365-16321246	1.12407
TBC1D3P7	17:39479678-39485797	1.99903
TBC1D3P7	HSCHR17_1_CTG4:39479678-39485797	0
TBC1D4	13:75858807-76056250	2.51592
TBC1D4-AS1	13:75949646-75951430	9.93297
TBC1D5	3:17198653-18486309	8.07452
TBC1D7	6:13266773-13328815	0
TBC1D8	2:101624078-101869328	6.38114
TBC1D8B	X:106045909-106119375	0
TBC1D9	4:141541918-141677274	0
TBC1D9B	5:179289065-179334859	0.72716
TBCA	5:76986990-77164604	0
TBCAP1	X:33059511-33059838	0
TBCAP2	1:15018624-15019109	0
TBCAP3	4:99830687-99830999	3.16561
TBCB	19:36605190-36616849	0
TBCC	6:42712218-42714558	5.99424
TBCCD1	3:186263861-186288332	6.68591
TBCD	17:80709939-80900724	0
TBCE	1:235530674-235612283	4.42708
TBCE-AS1	1:235582829-235590298	0
TBCEL	11:120894780-120961484	0
TBCK	4:106962755-107242652	4.87212
TBK1	12:64845659-64895888	9.25293
TBKBP1	17:45771446-45789416	5.65825
TBL1XR1	3:176737142-176915261	0.0212
TBL1XR1-AS1	3:176762648-176765711	0
TBL1X	X:9431334-9687780	9.0449
TBL1YP1	Y:22889139-22904786	0
TBL1Y	Y:6778726-6959724	0
TBL2	7:72983261-72993121	1.91445
TBL2	HG1257_PATCH:73033888-73043748	4.5799
TBL3	16:2022037-2032934	5.11175
TBP	6:170863389-170881958	1.43807
TBPL1	6:134273307-134311570	3.32269
TBPL2	14:55880258-55923444	0
TBR1	2:162272604-162282381	1.00134
TBRG1	11:124492731-124505287	6.81603
TBRG4	7:45139698-45151646	1.18068
TBX10	11:67398773-67407031	9.91705
TBX1	22:19744225-19771116	9.10054
TBX15	1:119425668-119532179	6.13349
TBX18	6:85397068-85474237	0
TBX18	6:85450784-85451520	7.87692
TBX19	1:168250277-168283664	0.78756
TBX20	7:35242041-35293758	6.74013
TBX21	17:45810609-45823485	4.11457
TBX2	17:59477256-59486827	0
TBX22	X:79270254-79287268	3.99115
TBX3	12:115108058-115121969	8.94907
TBX4	17:59529764-59562471	6.07567
TBX5	12:114791735-114846247	0
TBX5-AS1	12:114845995-114850636	0
TBX6	16:30097113-30103208	2.20296
TBXA2R	19:3594503-3606838	0
TBXAS1	7:139476849-139720125	9.85641
TC2N	14:92246094-92333880	1.02958
TCAIM	3:44379610-44450943	3.23548
TCAM1P	17:61926651-61941739	0
TCAP	17:37820439-37822808	4.29519
TCEA1	8:54879111-54935089	3.76636
TCEA1P1	9:99830030-99830910	9.27492
TCEA1P2	3:37317086-37318089	0
TCEA1P4	9:32979557-32980401	1.7024
TCEA2	20:62681188-62703700	0.58041
TCEA3	1:23707553-23751233	0
TCEAL1	X:102883631-102885881	5.24516
TCEAL2	X:101380659-101382683	0.79267
TCEAL3-AS1	X:102881003-102881420	9.16445
TCEAL3	X:102862378-102884618	9.96072
TCEAL4P1	13:37316014-37316602	0
TCEAL4	X:102831158-102842657	3.05808
TCEAL5	X:102528618-102531800	2.49494
TCEAL6	HG1440_PATCH:101395447-101397942	0.6242
TCEAL6	X:101395447-101397942	1.01675
TCEAL7	X:102585123-102587254	9.60329
TCEAL8	X:102507922-102510131	0.37855
TCEANC2	1:54519259-54578192	8.03428
TCEANC	X:13671224-13700083	0
TCEB1	8:74851403-74884522	7.2326
TCEB1P10	Y:26153057-26153384	7.97074
TCEB1P11	Y:28137387-28137719	7.57177
TCEB1P12	Y:20230368-20230696	4.2752
TCEB1P13	Y:20602682-20603011	7.48281
TCEB1P14	Y:20949635-20949966	7.38779
TCEB1P15	Y:24214966-24215298	2.69966
TCEB1P16	Y:25824650-25824982	8.66917
TCEB1P17	Y:28007089-28007415	6.28182
TCEB1P18	1:68841009-68841346	0
TCEB1P19	1:89294784-89295102	0
TCEB1P20	1:116099446-116100096	0
TCEB1P21	2:71183028-71183364	1.52352
TCEB1P2	15:41849224-41849633	9.00105
TCEB1P21	HG953_PATCH:71183029-71183365	0
TCEB1P22	11:120490642-120490976	9.03083
TCEB1P23	13:79062316-79062648	6.00633
TCEB1P24	X:155208656-155208990	6.4413
TCEB1P26	Y:20340817-20341146	5.13031
TCEB1P28	19:2538107-2538786	5.26068
TCEB1P29	19:9293044-9293724	7.06713
TCEB1P30	10:44236884-44237798	0
TCEB1P3	10:10216192-10216540	0
TCEB1P31	12:21600478-21601248	5.18681
TCEB1P32	12:117683355-117683969	0
TCEB1P33	4:39934073-39935181	8.60523
TCEB1P34	Y:27809046-27809373	0
TCEB1P35	Y:19576758-19577094	5.92129
TCEB1P4	Y:9068523-9068856	6.39696
TCEB1P5	Y:23793568-23793901	0
TCEB1P6	Y:19949080-19949408	8.74552
TCEB1P7	Y:20694211-20694542	7.46736
TCEB1P8	Y:24663388-24663720	0
TCEB1P9	Y:25954967-25955206	0.73838
TCEB2	16:2821414-2827298	1.84654
TCEB2P1	13:25939936-25940293	3.00361
TCEB2P2	11:129902758-129903115	8.37041
TCEB2P3	2:49007740-49008034	0
TCEB2P4	10:34777510-34777806	3.20766
TCEB3	1:24069644-24088549	7.27041
TCEB3B	18:44558942-44561988	9.93328
TCEB3C	18:44554572-44556449	0
TCEB3CL	18:44548657-44550534	1.00157
TCEB3CL2	18:44542730-44544607	0
TCERG1	5:145826873-145891524	0
TCERG1L	10:132890653-133109984	5.13182
TCERG1L-AS1	10:132893480-132894040	5.36662
TCF12	15:57210820-57591479	0
TCF15	20:584440-591042	8.97863
TCF19	6:31126318-31134936	4.31178
TCF19	HSCHR6_MHC_COX:31118871-31124541	6.79868
TCF19	HSCHR6_MHC_DBB:31120049-31125719	8.37504
TCF19	HSCHR6_MHC_MANN:31171309-31176939	7.81806
TCF19	HSCHR6_MHC_MCF:31204888-31210518	9.68868
TCF19	HSCHR6_MHC_QBL:31118772-31124447	2.57307
TCF19	HSCHR6_MHC_SSTO:31120396-31126071	2.06558
TCF20	22:42556018-42739622	9.81981
TCF20	HSCHR22_1_CTG1:42543862-42727524	2.47397
TCF21	6:134210275-134216691	6.34663
TCF23	2:27371871-27376378	8.84649
TCF24	8:67858735-67874825	0
TCF25	16:89939999-89977792	0
TCF3	19:1609290-1652604	9.34789
TCF4	18:52889561-53332018	4.83483
TCF7	5:133450401-133487556	9.30338
TCF7L1	2:85360532-85537511	0
TCF7L1-IT1	2:85413531-85414376	0
TCF7L2	10:114710008-114927437	5.41036
TCFL5	20:61472466-61493115	4.13026
TCHH	1:152078792-152086556	2.00901
TCHHL1	1:152056619-152061540	9.79249
TCHP	12:110338068-110421646	0.42246
TCIRG1	11:67806482-67818362	7.5337
TCL1A	14:96176303-96180533	0.07551
TCL1B	14:96152753-96158980	8.42489
TCL6	14:96116834-96146170	0
TCN1	11:59620272-59634048	1.63996
TCN2	22:31002824-31023265	5.51652
TCOF1	5:149737201-149779871	4.16402
TCP10	6:167770520-167797998	1.85275
TCP10L	21:33948861-33959683	0
TCP10L2	6:167559901-167610401	4.50738
TCP11	6:35085847-35116387	3.53957
TCP11L1	11:33060962-33127489	1.07741
TCP11L2	12:106695706-106740793	0
TCP11X1	X:101470279-101567445	0
TCP11X2	HG1440_PATCH:101715290-101726784	0
TCP11X2	X:101629548-101726732	9.85843
TCP11X3P	HG1440_PATCH:101428071-101439993	3.89818
TCP11X3P	X:101428071-101439994	2.90214
TCP1	6:160199529-160210781	0
TCP1P1	7:42834504-42842093	7.61643
TCTA	3:49449638-49453908	5.50278
TCTE1	6:44246479-44265458	3.03462
TCTE3	6:170140209-170151655	0
TCTEX1D1	1:67218141-67244470	0
TCTEX1D2	3:196018089-196045170	0.25979
TCTEX1D4	1:45271584-45272957	4.69824
TCTN1	12:111051831-111087235	2.38613
TCTN2	12:124155659-124192948	0
TCTN3	10:97423157-97453900	6.84547
TDG	12:104359581-104382652	0
TDGF1	3:46616044-46668033	0
TDGF1P1	X:38254621-38255148	7.04279
TDGF1P2	2:228734798-228735360	9.95041
TDGF1P3	X:109763539-109766249	2.20126
TDGF1P4	6:3941515-3942035	6.60295
TDGF1P5	8:54985673-54986126	4.82071
TDGF1P6	3:135874390-135874838	1.97914
TDGF1P7	19:40025102-40025661	5.93735
TDH	8:11197145-11225961	0
TDO2	4:156775889-156841558	9.62095
TDO2	HSCHR4_1_CTG12:156775889-156841558	2.76816
TDP1	14:90421282-90511106	0
TDP2	6:24650204-24667261	9.9893
TDPX2	9:12972841-12973437	9.80895
TDRD10	1:154474694-154520623	8.83787
TDRD1	10:115939028-115992063	2.29559
TDRD12	19:33210658-33320483	3.29158
TDRD15	2:21346788-21366144	8.14277
TDRD3	13:60970590-61148012	4.07472
TDRD5	1:179560747-179660407	5.41623
TDRD6	6:46655611-46672056	0
TDRD7	9:100174231-100258407	5.80769
TDRD9	14:104394798-104519004	6.56232
TDRG1	6:40302692-40347624	0
TDRKH	1:151742582-151763892	0
TDRP	8:439802-495781	0
TEAD1	11:12695968-12966298	0
TEAD2	19:49843851-49865714	0.78379
TEAD3	6:35441373-35464853	6.07599
TEAD4	12:3068495-3149839	5.84579
TEC	4:48137799-48271881	7.85365
TECPR1	7:97843935-97881563	6.6907
TECPR2	14:102829299-102968818	0.6137
TECR	19:14627896-14676792	8.66217
TECRL	4:65140974-65275186	0
TECRP1	4:87870817-87871276	3.58885
TECRP2	4:125384017-125384945	6.8602
TECTA	11:120971881-121062202	7.81511
TECTB	10:114043492-114064793	7.3013
TEDDM1	1:182367251-182369751	0
TEDDM1P1	1:182410711-182411497	9.39112
TEF	22:41763336-41795330	0
TEFM	17:29224353-29233838	0
TEK	9:27109138-27230173	0
TEKT1	17:6692451-6735080	0
TEKT2	1:36549675-36553876	0.7104
TEKT3	17:15207127-15244958	9.58371
TEKT4	2:95537177-95542574	2.0992
TEKT4	HG686_PATCH:95635179-95640576	1.2546
TEKT4P2	21:9907189-9968585	0
TEKT5	16:10721357-10788802	7.49782
TELO2	16:1543344-1560458	6.43891
TEN1	17:73975300-73996667	3.26757
TEN1-CDK3	17:73975311-74002080	0
TENC1	12:53440752-53458156	8.31031
TENM1	X:123509752-124097666	0
TENM2	5:166711803-167691162	6.27275
TENM3	4:183065139-183724177	7.13174
TENM4	11:78363875-79151992	0
TENM4	11:78635500-78732838	4.68079
TEP1	14:20833825-20881588	4.89226
TEPP	16:58010338-58022020	0
TERC	3:169482307-169482848	5.33134
TERF1	8:73921098-73960357	5.53174
TERF1P1	21:15148406-15149587	0.14722
TERF1P2	18:14377544-14378756	0
TERF1P3	4:137276264-137277491	0
TERF1P4	X:83003832-83004947	0
TERF1P5	13:19254633-19255846	0
TERF2	16:69389463-69442474	4.46245
TERF2IP	16:75681683-75795770	1.30612
TERT	5:1253261-1295184	0.38912
TES	7:115850546-115898837	0
TESC	12:117476727-117537284	0
TESK1	9:35605366-35610038	0
TESK2	1:45809554-45956872	6.50799
TESPA1	12:55341801-55378530	7.48576
TET1	10:70320412-70454239	7.93256
TET1P1	13:88542426-88544727	0
TET2	4:106067031-106200973	0
TET2-AS1	4:106092510-106099220	0.34546
TET3	2:74229839-74335303	2.90144
TEX101	19:43905647-43922763	7.53114
TEX10	9:103064358-103115221	0.09535
TEX11	X:69748789-70128581	0.62305
